   7.3383062e+01   2.1220639e+01   7.0547936e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   6.7329122e+01   3.1723492e+01   7.0567904e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   5.5245954e+01   3.1737760e+01   7.0667746e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   4.9216726e+01   2.1249174e+01   7.0747619e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   5.5270666e+01   1.0746320e+01   7.0727651e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   6.7353834e+01   1.0732053e+01   7.0627809e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
   3.6792078e+01   4.2483832e+01   7.0718544e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   4.8901603e+01   4.2466708e+01   7.0658619e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   4.2832010e+01   5.2958145e+01   7.0628657e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   3.0722485e+01   5.2975270e+01   7.0688581e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   2.4682552e+01   4.2500956e+01   7.0778469e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   3.0752145e+01   3.2009519e+01   7.0808431e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   4.2861671e+01   3.1992394e+01   7.0748506e+02   4.9425145e-02   5.7071241e-02   9.9714594e-01   7.1372438e-01   7.5570063e-02
   1.2259979e+01   6.3704719e+01   7.0647777e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   2.4382687e+01   6.3696158e+01   7.0627809e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   1.8313919e+01   7.4161916e+01   7.0547936e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   6.1912110e+00   7.4170476e+01   7.0567904e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   1.3727063e-01   6.3713279e+01   7.0667746e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   6.2060384e+00   5.3247522e+01   7.0747619e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
   1.8328747e+01   5.3238961e+01   7.0727651e+02   1.6469611e-02   8.5578612e-02   9.9619529e-01   1.9012560e-01   8.7259686e-02
  -1.8396039e+01   5.3104790e+01   7.0718544e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -6.2753908e+00   5.3115493e+01   7.0748506e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -1.2326446e+01   6.3583385e+01   7.0658619e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -2.4447094e+01   6.3572682e+01   7.0628657e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -3.0516687e+01   5.3094087e+01   7.0688581e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -2.4465632e+01   4.2626195e+01   7.0778469e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -1.2344984e+01   4.2636898e+01   7.0808431e+02  -2.4712572e-02   7.1339052e-02   9.9714594e-01  -3.3347317e-01   7.5570063e-02
  -4.9039915e+01   4.2469812e+01   7.0647777e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -3.6941919e+01   4.2492641e+01   7.0727651e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -4.2971147e+01   5.2964105e+01   7.0627809e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -5.5069143e+01   5.2941277e+01   7.0547936e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -6.1137911e+01   4.2446984e+01   7.0567904e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -5.5108683e+01   3.1975519e+01   7.0667746e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
  -4.3010687e+01   3.1998348e+01   7.0747619e+02  -6.5878446e-02   5.7052408e-02   9.9619529e-01  -8.5707195e-01   8.7259686e-02
